Feature,AM1,AM2,AM3,FM3,FM4,FM5
Ccdc44,255.3796698280614,259.38091221515464,221.8476284556985,137.83012482214295,158.65533351153712,163.63317539337785
Ccdc45,190.04998684878987,217.60795631533574,205.7862616896751,456.8634906692011,461.54278839719893,426.0449139815386
Ccdc46,67.30937034227975,59.259309532301245,70.26847960135247,168.67322967744767,121.56707372961937,139.68685704312742
Ccdc47,2480.5482658493097,2285.8550054017187,2444.3392547041894,1868.89938482612,2003.7962576619464,1990.5377128645657
Ccdc48,85.1265566093538,79.66005543686397,86.3298463673759,18.313093507837173,20.604588767732096,13.968685704312742
Ccdc49,448.3991877213636,534.3052498814047,499.910040592479,622.645179266464,569.7168794277925,545.7765057327907
Ccdc50,1540.1967684204012,1252.2172129038738,1364.2123396891143,3478.523919462335,3249.3436486713513,3928.193972705662
Ccdc51,119.77108546199779,88.40323225310514,124.47559243668152,192.76940534565446,217.37841149957362,161.6376488641903
Ccdc52,252.41013878354906,280.7531222104108,307.17363940019794,319.9972128737864,328.6431908453269,322.2775344637868
Ccdc53,172.23280058171582,150.57693405748677,153.58681970009897,142.64935995578432,160.71579238831035,133.70027745556482
Ccdc54,0,0,0,0,0,0
Ccdc55,536.4952753752298,582.8784544160778,575.1976973082138,608.1874738655398,591.3516976339112,526.8190037055092
Ccdc56,893.8288443982149,1004.4938697770408,990.7855623790698,691.0783181641713,809.7603385718713,644.5550689275736
Ccdc57,201.92811102683925,204.9789231363207,264.00871621651,324.81644800742777,333.79433803725993,299.3289793781302
Ccdc58,67.30937034227975,60.23077362299471,64.24546706409369,85.78238537881624,104.05317327704708,123.72264480962714
Ccdc59,623.6015193475918,527.5050012465505,524.0020907415142,637.102884667388,789.1557498041393,722.3806035658876
Ccdc6,1828.2412797380985,1720.462904618123,1679.416662472324,1843.839362131185,2020.279928676132,1942.645076164065
Ccdc60,21.776560993090506,32.058314992884284,17.065202188899885,8.674623240554451,11.332523822252652,5.986579587562604
Ccdc61,165.30389481118704,230.23698949435075,193.74023661515753,302.6479663926775,355.42915624337866,251.43634267762937
Ccdc63,4.949218407520569,1.9429281813869261,8.030683383011711,2.891541080184817,1.0302294383866049,1.9955265291875346
Ccdc64,1278.8780365033153,1508.6837328469483,1368.2276813806202,906.016205124576,1026.1085206330583,910.9578605741095
Ccdc64b,0,1.9429281813869261,0,1.9276940534565448,3.0906883151598143,1.9955265291875346
Ccdc65,148.4765522256171,170.9776799620495,154.59065512297542,43.37311620277226,47.39055416578382,42.90382037753199
Ccdc66,364.26247479351395,293.38215538942586,329.25801870348016,463.610419856299,433.7265935607606,505.86597514904
Ccdc67,10.888280496545253,13.600497269708484,8.030683383011711,5.783082160369634,5.151147191933024,3.991053058375069
Ccdc68,0.989843681504114,0.9714640906934631,4.0153416915058555,0,2.0604588767732097,2.993289793781302
Ccdc69,3.959374726016456,6.800248634854242,9.034518805888174,0.9638470267282724,2.0604588767732097,0
Ccdc7,0,0.9714640906934631,0,0,0,0
Ccdc70,0,0,0,0,0,0
Ccdc71,475.1249671219747,514.8759680675354,544.0787991990434,603.3682387318985,573.8377971813388,515.8436077949777
Ccdc73,213.80623520488862,186.5211054131449,227.8706409929573,220.72096912077436,239.0132297056923,286.3580569384112
Ccdc74a,121.75077282500601,131.14765224361753,131.50244039681675,35.66233998894608,38.118489220304376,33.92395099618809
Ccdc75,375.1507552900592,369.156354463516,368.4076001956622,304.57566044613407,390.4569571485232,302.3222691719115
Ccdc76,101.95389919492374,74.80273498339666,110.42189651641102,222.6486631742309,217.37841149957362,302.3222691719115
Ccdc77,101.95389919492374,117.54715497390903,121.46408616805212,186.02247615855657,190.5924461015219,204.5414692417223
Ccdc79,19.796873630082278,22.34367408594965,19.07287303465281,8.674623240554451,5.151147191933024,11.973159175125208
Ccdc80,161.3445200851706,207.8933154084011,199.7632491524163,443.36963229500526,467.72416502751855,389.1276731915693
Ccdc81,28.705466763619306,32.058314992884284,26.09972099478806,6.746929187097907,17.51390045257228,6.984342852156371
Ccdc82,0,0,0,0,0,0
Ccdc83,0.989843681504114,0.9714640906934631,0,0,0,0
Ccdc84,114.82186705447722,108.80397815766787,151.57914885434604,238.07021560188326,264.7689656653574,257.42292226519197
Ccdc85a,1624.333481348251,1555.3140092002343,1567.9909305330366,353.73185880927593,483.17760660331766,458.97110171313295
Ccdc86,167.28358217419526,193.32135404799917,122.46792159092858,174.45631183781728,153.50418631960412,176.60409783309683
Ccdc87,76.21796347581677,57.31638135091432,61.23396079546429,19.276940534565448,27.816194836438328,18.957502027281578
Ccdc88a,1809.4342497895202,1664.1179873579022,1464.5958819767607,3725.2687583047727,3136.018410448825,4389.160600947983
Ccdc88b,108.88280496545254,87.43176816241167,104.39888397915225,16.38539945438063,11.332523822252652,11.973159175125208
Ccdc88c,982.9147757335852,1126.8983452044172,1087.1537629752104,2612.025442433618,2311.834859739541,2177.1194433436003
Ccdc89,9.898436815041139,6.800248634854242,7.026847960135247,6.746929187097907,2.0604588767732097,4.9888163229688365
Ccdc9,1096.7467991065582,1297.8760251664667,1403.3619211812966,1325.2896617513745,1375.3563002461174,1148.4255175474261
Ccdc90a,205.8874857528557,221.49381267810958,222.85146387857498,97.3485496995555,86.5392728244748,98.77856319478296
Ccdc90b,213.80623520488862,181.6637849596776,195.74790746091045,394.2134339318634,418.27315198496154,390.125436456163
Ccdc91,880.9608765386614,998.6650852328801,936.5784495437408,549.3928052351152,635.6515634845351,605.6423016084168
Ccdc92,2162.808444086489,2356.7718840223415,2208.4379303282203,648.6690489881273,655.2259228138806,592.6713791686977
Ccdc93,798.80385097382,926.7767425215637,976.7318664587993,1342.6389082324833,1398.0213478906228,1342.989354143211
Ccdc94,164.31405112968292,168.06328768996912,170.65202188899886,259.27485018990524,281.2526366795431,242.45647329628545
Ccdc96,79.18749452032911,64.11662998576857,60.23012537258783,64.57775079079424,62.843995741582894,67.84790199237618
Ccdc97,1287.7866296368522,1365.878511515009,1339.1164541172027,1375.4097071412446,1353.7214820399986,1213.280129746021
Ccdc99,12.867967859553481,7.7717127255477045,4.0153416915058555,116.62549023412096,64.9044546183561,90.79645707803283
Cchcr1,97.99452446890729,125.31886769945673,155.5944905458519,347.9487766489063,311.1292903927546,272.38937123409846
Ccin,0.989843681504114,0,2.0076708457529278,2.891541080184817,3.0906883151598143,5.986579587562604
Cck,5623.3019546248715,6389.319324490907,5330.3660954740235,223.61251020095918,359.55007399692505,290.3491099967863
Cckar,10.888280496545253,24.286602267336576,14.053695920270494,3.8553881069130895,4.120917753546419,0.9977632645937673
Cckbr,807.712444107357,1253.1886769945675,983.7587144189346,26.987716748391627,30.906883151598144,34.921714260781854
Ccl1,0,0,0,0,2.0604588767732097,0
Ccl11,0.989843681504114,1.9429281813869261,0,0,1.0302294383866049,0
Ccl12,1.979687363008228,1.9429281813869261,3.0115062686293914,0,1.0302294383866049,0
Ccl17,17.81718626707405,6.800248634854242,17.065202188899885,6.746929187097907,5.151147191933024,8.979869381343907
Ccl19,29.695310445123418,10.686104997628094,34.13040437779977,5.783082160369634,12.362753260639257,4.9888163229688365
Ccl19-ps1,3.959374726016456,0.9714640906934631,5.01917711438232,0,0,0
Ccl19-ps3,16.827342585569937,7.7717127255477045,12.046025074517566,0.9638470267282724,8.241835507092839,2.993289793781302
Ccl2,0,0.9714640906934631,2.0076708457529278,0,0,0
Ccl20,0,0,0,0,1.0302294383866049,0
Ccl21a,14.847655222561709,12.62903317901502,27.103556417664525,14.457705400924086,15.453441575799072,13.968685704312742
Ccl21b,10.888280496545253,14.571961360401946,22.084379303282205,7.710776213826179,5.151147191933024,8.979869381343907
Ccl21c,10.888280496545253,14.571961360401946,22.084379303282205,7.710776213826179,5.151147191933024,8.979869381343907
Ccl22,8.908593133537025,1.9429281813869261,6.023012537258783,0,0,0
Ccl24,0.989843681504114,0,4.0153416915058555,0.9638470267282724,0,0
Ccl25,66.31952666077564,64.11662998576857,100.38354228764638,105.05932591338168,94.78110833156764,99.77632645937673
Ccl26,0,0,0,0,0,0.9977632645937673
Ccl27a,1812.4037808340327,2163.4505299743423,1924.3525056541812,1228.9049590785473,1466.0164908241386,1330.0184317034918
Ccl28,0,0,0,0,0,0
Ccl3,7.918749452032912,6.800248634854242,6.023012537258783,2.891541080184817,4.120917753546419,4.9888163229688365
Ccl4,0.989843681504114,0.9714640906934631,2.0076708457529278,4.819235133641362,0,1.9955265291875346
Ccl5,9.898436815041139,0.9714640906934631,6.023012537258783,0.9638470267282724,1.0302294383866049,2.993289793781302
Ccl6,45.53280934918924,18.457817723175797,17.065202188899885,3.8553881069130895,7.211606068706233,7.982106116750138
Ccl7,1.979687363008228,2.914392272080389,1.0038354228764639,0,0,0
Ccl8,0,0,1.0038354228764639,0,0,0
Ccl9,27.71562308211519,31.086850902190818,27.103556417664525,2.891541080184817,8.241835507092839,6.984342852156371
Ccm2,998.752274637651,1196.8437597343466,1189.5449761086097,915.6546753918587,976.6575075905014,791.2262688228575
Ccna1,12.867967859553481,14.571961360401946,15.057531343146957,28.91541080184817,22.665047644505304,17.959738762687813
Ccna2,33.654685171139874,36.915635446351594,29.11122726341745,774.933009489531,534.6890785226478,678.4790199237618
Ccnb1,20.786717311586393,62.173701804381636,35.134239800676234,569.633592796409,358.51984455853847,482.91742006338336
Ccnb2,13.857811541057595,25.25806635803004,12.046025074517566,317.1056717936016,249.31552408955835,271.3916079695047
Ccnb3,0,0,0,0.9638470267282724,0,0.9977632645937673
Ccnc,605.7843330805177,527.5050012465505,525.0059261643906,515.6581592996257,463.60324727397216,593.6691424332915
Ccnd1,1121.4928911441611,1227.9306106365373,1080.1269150150752,787.4630208369985,644.9236284300146,662.5148076902615
Ccnd2,496.9015281150652,547.9057471511131,417.595535916609,1950.8263820980233,1341.3587287793594,1457.7321295714942
Ccnd3,478.09449816648703,372.07074673559634,407.5571816878443,415.41806851988537,363.6709917504715,322.2775344637868
Ccnd3-ps,45.53280934918924,33.02977908357774,46.176429452317336,46.264657282957074,53.57193079610345,44.89934690671953
Ccndbp1,895.8085317612231,873.3462175334233,1002.8315874535874,918.5462164720435,1043.6224210856305,919.9377299554535
Ccne1,350.4046632524563,287.5533708452651,329.25801870348016,112.77010212720786,117.44615597607294,94.7875101364079
Ccne2,170.2531132187076,123.37593951806981,109.41806109353456,158.07091238343668,128.77867979832558,166.62646518715914
Ccnf,92.0554623798826,116.57569088321557,131.50244039681675,433.7311620277226,373.9732861343375,320.28200793459933
Ccng1,1807.454562426512,1326.048483796577,1522.8183365035957,528.1881706470932,538.8099962761943,655.5304648381051
Ccng2,962.1280584219987,783.9715211896247,916.5017410862115,2689.13320457188,2329.3487601921133,2742.8512143682665
Ccnh,777.0272899807295,771.3424880106097,719.7499982024245,534.9350998341912,542.9309140297407,653.5349383089176
Ccni,5368.912128478314,5076.8713379640385,4651.773349609533,7277.045051798456,7113.734272059506,7125.027472464092
Ccnj,252.41013878354906,271.0384813034762,231.88598268446316,766.2583862489765,780.9139142970464,817.1681137022954
Ccnjl,90.07577501687437,107.8325140669744,92.35285890463467,133.01088968850158,112.29500878413992,113.74501216368948
Ccnk,571.1398042278737,609.1079848648013,553.1133180049316,1053.4848002140018,1041.5619622088575,1090.5552482009878
Ccnl1,889.8694696721984,796.6005543686397,844.2255906391061,1298.3019450029828,1227.0032611184463,1502.6314764782137
Ccnl2,1564.9428604580041,1705.8909432577211,1908.2911388881578,3505.5116362107265,3354.427051386785,3579.974593362437
Ccno,34.64452885264399,34.97270726496467,49.187935720946726,7.710776213826179,3.0906883151598143,5.986579587562604
Ccnt1,458.2976245364048,473.10301216771654,444.6990923342735,917.5823694453153,797.3975853112321,842.1121953171396
Ccnt2,1869.8147143612712,1653.4318823602741,2226.5069679399967,3047.6842985147973,2741.440535546755,3281.643377248901
Ccny,2537.959199376548,2387.858734924532,2524.6460885343067,1684.80460272102,1653.5182486105007,1867.8128313195325
Ccnyl1,308.83122862928354,369.156354463516,325.2426770119743,453.9719495890163,458.4521000820391,509.8570282074151
Ccpg1,156.39530167765,158.3486467830345,159.60983223735775,78.07160916499006,93.75087889318104,92.79198360722036
Ccr1,2.9695310445123417,2.914392272080389,2.0076708457529278,0,2.0604588767732097,5.986579587562604
Ccr10,8.908593133537025,22.34367408594965,13.04986049739403,0.9638470267282724,3.0906883151598143,0.9977632645937673
Ccr1l1,0,0.9714640906934631,0,0,0,0
Ccr2,21.776560993090506,4.857320453467316,18.06903761177635,0,0,0.9977632645937673
Ccr3,0,0,0,0,0,0
Ccr4,0.989843681504114,0.9714640906934631,0,0,0,0
Ccr5,64.33983929776741,94.23201679726591,82.31450467587004,6.746929187097907,6.181376630319629,9.977632645937673
Ccr6,0,0.9714640906934631,7.026847960135247,0,0,0
Ccr7,1.979687363008228,0,5.01917711438232,0,1.0302294383866049,0
Ccr8,0,0,0,0,0,0
Ccr9,2.9695310445123417,0.9714640906934631,5.01917711438232,1.9276940534565448,2.0604588767732097,1.9955265291875346
Ccrl1,12.867967859553481,10.686104997628094,10.03835422876464,4.819235133641362,14.423212137412467,8.979869381343907
Ccrl2,22.76640467459462,10.686104997628094,16.061366766023422,8.674623240554451,5.151147191933024,5.986579587562604
Ccrn4l,1002.7116493636674,886.9467148031318,894.4173617829293,605.295932785355,640.8027106764682,724.376130095075
Ccs,316.74997808131644,358.4702494658879,355.3577396982682,267.9494734304597,287.43401330986273,241.45871003169168
Cct2,2800.2677749751383,2597.69497851432,2574.83785967813,5274.170930257106,5535.4227724512275,5338.0334655766555
Cct3,1594.6381709031275,1724.348760980897,1805.8999257547584,4017.314407403439,4333.14501785406,3669.7732871758762
Cct4,1446.1616186775104,1368.7929037870895,1310.0052268537854,3414.910015698269,3482.175501746724,3959.1246339080685
Cct5,2684.456064239157,2919.2495925338567,3189.1851384785255,5907.418426817581,6511.050050603342,5709.201400005537
Cct6a,1971.768613556195,1998.3016345564536,1979.5634539123866,3896.833529062405,4000.3809092551865,4058.9009603674454
Cct6b,2.9695310445123417,1.9429281813869261,1.0038354228764639,3.8553881069130895,2.0604588767732097,1.9955265291875346
Cct7,2695.344344735702,2810.4456143761886,3101.851456688273,5421.639525346532,5716.74315360727,4872.078021011366
Cct8,3367.4482044769957,3228.1751733743777,3155.054734100726,4857.789014710493,5147.026274179478,5247.237008498622
Cct8l1,4.949218407520569,1.9429281813869261,6.023012537258783,5.783082160369634,6.181376630319629,6.984342852156371
Cd109,63.34999561626329,46.63027635328623,45.17259402944087,31.806951882032987,23.69527708289191,29.93289793781302
Cd14,63.34999561626329,32.058314992884284,58.2224545268349,3.8553881069130895,3.0906883151598143,1.9955265291875346
Cd151,423.6530956837608,554.7059957859674,472.8064841748145,656.3798252019535,619.1678924703494,524.8234771763216
Cd160,23.756248356098734,25.25806635803004,21.08054388040574,14.457705400924086,23.69527708289191,17.959738762687813
Cd163,109.87264864695665,61.20223771368818,102.39121313339932,0,1.0302294383866049,0.9977632645937673
Cd163l1,31.674997808131646,2.914392272080389,11.042189651641102,0,0,0
Cd164,1551.0850489169466,1179.3574061018642,1210.6255199890154,779.7522446231724,702.6164769796644,815.1725871731079
Cd164l2,56.42108984573449,62.173701804381636,77.29532756148771,2.891541080184817,5.151147191933024,2.993289793781302
Cd177,1.979687363008228,0,2.0076708457529278,0.9638470267282724,0,1.9955265291875346
Cd180,21.776560993090506,24.286602267336576,32.122733532046844,10.602317294010996,4.120917753546419,6.984342852156371
Cd19,0,0,3.0115062686293914,0,0,0
Cd1d1,17.81718626707405,25.25806635803004,21.08054388040574,539.7543349678325,512.0240308781425,545.7765057327907
Cd1d2,2.9695310445123417,7.7717127255477045,6.023012537258783,121.44472536776232,112.29500878413992,119.73159175125208
Cd2,0.989843681504114,1.9429281813869261,1.0038354228764639,2.891541080184817,2.0604588767732097,2.993289793781302
Cd200,1755.9826909882981,1743.7780427947662,1489.6917675486723,2311.305170094397,2946.4561937856897,2847.6163571506117
Cd200r1,3.959374726016456,5.828784544160778,6.023012537258783,0.9638470267282724,0,0
Cd200r2,0,1.9429281813869261,0,0,0,0
Cd200r3,0,0,0,0,0,0
Cd200r4,2.9695310445123417,1.9429281813869261,2.0076708457529278,0,0,0
Cd207,0,0,0,0,0,0
Cd209a,3.959374726016456,0.9714640906934631,5.01917711438232,0,0,0
Cd209b,0.989843681504114,1.9429281813869261,2.0076708457529278,0,0,0
Cd209c,7.918749452032912,5.828784544160778,3.0115062686293914,2.891541080184817,1.0302294383866049,2.993289793781302
Cd209d,0,0.9714640906934631,0,0,0,0
Cd209e,0,0,0,0,0,0
Cd209f,0,9.714640906934632,1.0038354228764639,0,0,0
Cd209g,0,1.9429281813869261,0,0,0,0
Cd22,9.898436815041139,2.914392272080389,12.046025074517566,0,0,0
Cd226,7.918749452032912,0.9714640906934631,3.0115062686293914,2.891541080184817,1.0302294383866049,5.986579587562604
Cd244,0,0,3.0115062686293914,0,0,0
Cd247,5.9390620890246835,2.914392272080389,2.0076708457529278,12.530011347467541,7.211606068706233,8.979869381343907
Cd248,114.82186705447722,87.43176816241167,106.40655482490517,146.5047480626974,128.77867979832558,117.73606522206454
Cd24a,228.65389042745034,241.89455858267232,136.52161751119908,17378.16189191075,17645.769820685768,20874.205258566206
Cd27,15.837498904065823,7.7717127255477045,17.065202188899885,3.8553881069130895,6.181376630319629,6.984342852156371
Cd274,46.522653030693355,46.63027635328623,62.23779621834076,50.120045389870164,65.93468405674271,58.86803261103227
Cd276,176.19217530773227,242.86602267336576,230.88214726158668,1279.9888514951456,1218.7614256113534,1214.277893010615
Cd28,13.857811541057595,4.857320453467316,6.023012537258783,1.9276940534565448,2.0604588767732097,0.9977632645937673
Cd2ap,600.8351146729972,401.21466945640026,516.9752427813789,554.2120403687566,523.3565547003952,687.4588893051057
Cd2bp2,923.5241548433384,921.9194220680964,922.5247536234702,1172.037984501579,1178.582477514276,957.8527340100167
Cd300a,22.76640467459462,36.915635446351594,32.122733532046844,14.457705400924086,11.332523822252652,11.973159175125208
Cd300c,0,0,0,0,0,0
Cd300d,51.471871438213924,43.715884081205836,81.31066925299358,0.9638470267282724,7.211606068706233,4.9888163229688365
Cd300e,4.949218407520569,0.9714640906934631,2.0076708457529278,0,0,0
Cd300lb,0,2.914392272080389,0,0,2.0604588767732097,0
Cd300ld,1.979687363008228,3.8858563627738523,3.0115062686293914,0,0,0
Cd300lf,8.908593133537025,8.743176816241167,14.053695920270494,0,0,0.9977632645937673
Cd300lg,6.9289057705287975,8.743176816241167,1.0038354228764639,2.891541080184817,1.0302294383866049,1.9955265291875346
Cd302,212.8163915233845,212.7506358618684,273.04323502239816,42.409269176043985,36.058030343531165,36.91724078996939
Cd320,136.59842804756772,191.37842586661222,171.6558573118753,193.73325237238274,190.5924461015219,178.59962436228435
Cd33,70.27890138679209,97.1464090693463,74.28382129285832,16.38539945438063,13.392982699025863,7.982106116750138
Cd34,1130.401484277698,935.5199193378049,1258.8096202870856,225.54020425441573,263.73873622697084,296.33568958434887
Cd36,23.756248356098734,22.34367408594965,12.046025074517566,0.9638470267282724,3.0906883151598143,2.993289793781302
Cd37,104.92343023943607,91.31762452518554,96.36820059614053,15.421552427652358,11.332523822252652,9.977632645937673
Cd38,114.82186705447722,87.43176816241167,94.3605297503876,10.602317294010996,8.241835507092839,10.975395910531441
Cd3d,0.989843681504114,0,1.0038354228764639,0,1.0302294383866049,0
Cd3e,0.989843681504114,0.9714640906934631,4.0153416915058555,0,0,0
Cd3eap,294.973417088226,306.9826526591343,250.95885571911597,239.9979096553398,266.82942454213065,213.5213386230662
Cd3g,5.9390620890246835,0,1.0038354228764639,0,0,0
Cd4,210.83670416037629,286.5819067545716,350.3385625838859,6.746929187097907,2.0604588767732097,3.991053058375069
Cd40,0.989843681504114,7.7717127255477045,10.03835422876464,31.806951882032987,23.69527708289191,28.935134673219252
Cd40lg,0,0,0,0,0,0
Cd44,114.82186705447722,123.37593951806981,82.31450467587004,42.409269176043985,45.33009528901061,47.89263670050083
Cd46,53.451558801222156,53.43052498814047,65.24930248697015,65.54159781752251,86.5392728244748,86.80540401965776
Cd47,3830.695047420921,3074.6838470448106,3263.468959771384,1382.1566363283425,1450.5630492483394,1695.1997865448106
Cd48,21.776560993090506,5.828784544160778,21.08054388040574,0.9638470267282724,1.0302294383866049,0.9977632645937673
Cd5,2.9695310445123417,0.9714640906934631,0,0,2.0604588767732097,0
Cd52,48.50234039370159,14.571961360401946,29.11122726341745,1.9276940534565448,5.151147191933024,2.993289793781302
Cd53,93.04530606138671,79.66005543686397,98.37587144189345,15.421552427652358,8.241835507092839,13.968685704312742
Cd55,147.486708544113,117.54715497390903,108.4142256706581,43.37311620277226,55.632389672876656,30.930661202406785
Cd59a,174.21248794472405,306.9826526591343,167.64051562036946,19.276940534565448,28.846424274824933,11.973159175125208
Cd59b,32.66484148963576,32.058314992884284,34.13040437779977,5.783082160369634,7.211606068706233,6.984342852156371
Cd5l,0.989843681504114,0,1.0038354228764639,0.9638470267282724,1.0302294383866049,0.9977632645937673
Cd6,19.796873630082278,48.57320453467315,33.12656895492331,0.9638470267282724,1.0302294383866049,0
Cd63,257.35935719106965,365.27049810074215,308.1774748230744,133.97473671522985,127.74845035993899,107.75843257612686
Cd68,146.49686486260887,182.63524905037107,180.6903761177635,76.14391511153352,82.41835507092838,81.81658769668893
Cd69,0.989843681504114,0.9714640906934631,0,0.9638470267282724,0,0
Cd7,15.837498904065823,11.657569088321557,24.09205014903513,0,1.0302294383866049,0
Cd70,1.979687363008228,0,0,0.9638470267282724,1.0302294383866049,0
Cd72,21.776560993090506,22.34367408594965,22.084379303282205,27.951563775119897,32.967342028371355,17.959738762687813
Cd74,276.1663871396478,59.259309532301245,258.98953910212765,0.9638470267282724,3.0906883151598143,2.993289793781302
Cd79a,4.949218407520569,2.914392272080389,7.026847960135247,5.783082160369634,4.120917753546419,1.9955265291875346
Cd79b,6.9289057705287975,8.743176816241167,7.026847960135247,2.891541080184817,4.120917753546419,0.9977632645937673
Cd80,3.959374726016456,4.857320453467316,1.0038354228764639,3.8553881069130895,1.0302294383866049,4.9888163229688365
Cd81,5904.41756017204,6612.756065350403,6048.1084228306945,1749.3823535118142,1852.3525302191154,1727.1282110118113
Cd82,429.59215777278547,646.023620311153,525.0059261643906,140.72166590232777,176.16923396410942,125.71817133881468
Cd83,328.62810225936585,326.4119344730036,255.97803283349828,54.93928052351152,62.843995741582894,56.87250608184474
Cd84,83.14686924634557,48.57320453467315,81.31066925299358,7.710776213826179,10.302294383866048,9.977632645937673
Cd86,54.44140248272627,42.74441999051238,44.16875860656441,5.783082160369634,6.181376630319629,6.984342852156371
Cd8a,0,0,0,0,0,0.9977632645937673
Cd8b1,0,0,0,0.9638470267282724,0,0
Cd9,460.277311899413,601.3362721392537,330.2618541263566,270.8410145106445,248.28529465117174,278.3759508216611
Cd93,195.98904893781457,301.15386811497353,200.76708457529276,570.5974398231373,535.7193079610345,627.5930934294796
Cd96,0,2.914392272080389,1.0038354228764639,0,1.0302294383866049,0
Cd97,246.47107669452438,225.37966904088344,199.7632491524163,221.68481614750263,201.92496992377454,190.57278353740955
Cd99l2,1883.672525902329,2039.103126365579,2117.088906846462,2120.463458802199,2462.2483577439853,2275.8980065383835
Cda,19.796873630082278,25.25806635803004,17.065202188899885,0.9638470267282724,2.0604588767732097,0.9977632645937673
Cdadc1,1171.974918900871,1100.6688147556936,1077.1154087464456,523.3689355134519,473.90554165783817,506.8637384136338
Cdan1,436.52106354331426,435.2159126306715,414.58402964797955,615.898250079366,615.0469747168031,618.6132240481357
Cdc123,1284.81709859234,1267.7606383549694,1434.4808192904668,1559.5044892463447,1751.3900452572282,1459.7276561006815
Cdc14a,112.84217969146898,92.289088615879,79.30299840724065,170.6009237309042,109.2043204689801,125.71817133881468
Cdc14b,97.99452446890729,73.83127089270319,96.36820059614053,27.951563775119897,25.75573595966512,14.96644896890651
Cdc16,904.7171248947601,884.0323225310514,880.3636658626588,1820.7070334897064,1903.8640021384456,1999.5175822459098
Cdc20,26.725779400611078,26.229530448723505,18.06903761177635,529.1520176738215,367.7919095040179,357.1992487245687
Cdc23,865.1233776345956,878.2035379868906,920.5170827777174,2044.3195436906656,2089.3053010480344,2017.4773210085975
Cdc25a,119.77108546199779,133.09058042500445,141.5407946255814,614.9344030526378,558.3843556055398,545.7765057327907
Cdc25b,277.1562308211519,298.23947584289317,371.41910646429164,690.114471137443,542.9309140297407,549.7675587911658
Cdc25c,3.959374726016456,6.800248634854242,6.023012537258783,137.83012482214295,118.47638541445954,113.74501216368948
Cdc26,511.7491833376269,462.41690717008845,496.8985343238496,1152.7610439670136,1353.7214820399986,1104.5239339053005
Cdc27,1583.7498904065824,1219.187433820296,1324.0589227740559,1852.5139853717394,1427.8980016038342,2025.4594271253477
Cdc2a,4.949218407520569,8.743176816241167,7.026847960135247,529.1520176738215,352.33846792821885,360.19253851835
Cdc2l1,1671.8459780604485,2063.3897286329156,2063.88562943401,2311.305170094397,2595.1479552958576,2005.5041618334724
Cdc34,661.2155792447481,854.8883998102475,620.3702913376546,430.83962094753775,415.18246366980173,387.13214666238173
Cdc34-ps,315.76013439981233,397.3288130936264,351.3423980067623,245.78099181570946,231.80162363698608,205.53923250631607
Cdc37,3018.0333849060435,3719.73600326527,3532.4968531022764,3294.429137357235,3539.868350296374,2575.2269859165135
Cdc37l1,1636.2116055263004,1191.0149751901859,1231.706063869421,875.1731002692713,688.193264842252,858.0764075506399
Cdc40,973.016338918544,761.6278471036751,1100.2036234726045,835.6553721734122,680.9816587735457,766.2821872080133
Cdc42,3982.1411306910504,3755.6801746209285,3913.9543137953324,4849.114391469938,5304.651378252628,5415.8590002149695
Cdc42bpa,9200.597019580739,7791.142007361574,8501.482196340772,4395.142441880922,4404.230849102735,4852.122755719491
Cdc42bpb,3746.5583344930715,4322.043739495217,3897.892947029309,4182.132248973974,3948.869437335856,3958.126870643475
Cdc42bpg,196.97889261931869,239.95163040128537,198.75941372953983,344.09338854199325,301.8572254472752,276.38042429247355
Cdc42ep1,351.39450693396043,411.90077445402835,318.215829051839,94.45700861937068,119.50661485284616,81.81658769668893
Cdc42ep2,203.90779838984747,296.2965476615062,221.8476284556985,191.8055583189262,244.16437689762535,190.57278353740955
Cdc42ep3,295.9632607697301,222.46527676880305,237.90899522172194,422.1649977069833,436.8172818759204,515.8436077949777
Cdc42ep4,632.5101124811288,716.9404989317758,547.0903054676728,1945.0432999376535,1822.475876505904,1727.1282110118113
Cdc42ep5,17.81718626707405,16.51488954178887,16.061366766023422,7.710776213826179,10.302294383866048,3.991053058375069
Cdc42se1,1250.172569739696,1221.1303620016831,1233.713734715174,1247.2180525863844,1165.18949481525,940.8907585119226
Cdc42se2,3276.3825857786173,3012.510145240429,3152.0432278320964,2299.739005773658,1963.6173095648687,2221.021026985726
Cdc45l,36.62421621565222,29.143922720803893,35.134239800676234,219.75712209404608,180.29015171765585,178.59962436228435
Cdc5l,794.8444762478035,787.8573775523986,875.3444887482765,1226.9772650250907,1308.391386750988,1214.277893010615
Cdc6,4.949218407520569,13.600497269708484,8.030683383011711,110.84240807375132,84.4788139477016,95.78527340100166
Cdc7,295.9632607697301,310.8685090219082,333.273360394986,1078.5448229089368,1047.7433388391771,1203.3024971000834
Cdc73,1398.649121965313,1032.6663284071512,1173.4836093425863,1149.869502886829,993.141178604687,1222.259999127365
Cdca2,9.898436815041139,11.657569088321557,6.023012537258783,353.73185880927593,255.49690071987797,277.3781875570673
Cdca3,15.837498904065823,23.315138176643114,14.053695920270494,488.6704425512341,359.55007399692505,301.32450590731776
Cdca4,140.55780277358417,158.3486467830345,110.42189651641102,624.5728733199205,487.29852435686405,500.8771588260712
Cdca5,2.9695310445123417,2.914392272080389,5.01917711438232,124.33626644794714,133.92982699025862,115.74053869287701
