ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000062070,4077.7737522627976,-0.6460112205537247,0.0726313200543927,-8.894389088205129,5.874154420365966e-19,5.4217770109814606e-17
ENSMUSG00000067276,1707.412433829646,-1.0008272703145025,0.11252165518616258,-8.894530289824424,5.86669071182994e-19,5.4217770109814606e-17
ENSMUSG00000024640,3986.7636390437415,-0.49645434045433956,0.05587670864998343,-8.884817170677907,6.402597403637746e-19,5.875755102995554e-17
ENSMUSG00000036553,389.1010592473471,0.8080384767729203,0.09118916036800215,8.861124211605937,7.921155072691949e-19,7.228054003831403e-17
ENSMUSG00000025650,1415.8829076297159,0.8618637849385685,0.09746321393136255,8.842964952351428,9.321147374276294e-19,8.457493041292501e-17
ENSMUSG00000031015,1405.1073603670623,0.6754567972411889,0.076406841207432,8.840265957434816,9.549101946124985e-19,8.615650407571195e-17
ENSMUSG00000024008,63.97757789447098,2.0125067230843543,0.22862156672852396,8.802785983328071,1.3346091959544098e-18,1.1974203177110515e-16
ENSMUSG00000012428,97.61482057109679,-2.788307923116226,0.317219444076229,-8.789839258548684,1.4977410264137497e-18,1.336317826900268e-16
ENSMUSG00000039200,75.03878192483425,1.9353804774382535,0.2203464364995272,8.783352742999346,1.5867257547640207e-18,1.4078903658292912e-16
ENSMUSG00000030246,848.3670753562261,0.8984118740838747,0.10230490867448519,8.781708382561103,1.6101010305353413e-18,1.420781458813054e-16
ENSMUSG00000023041,352.452174877731,-1.568439101976176,0.17893491026788394,-8.76541698670238,1.860866063481274e-18,1.6330879223775552e-16
ENSMUSG00000044393,276.70774730181523,-1.4922048325106727,0.1706037957076207,-8.746609806196812,2.1985832022287696e-18,1.9189807732496761e-16
ENSMUSG00000032135,722.6019563985938,0.7873045849502748,0.0901683265494102,8.731498244218269,2.5132092805279575e-18,2.1817373537988647e-16
ENSMUSG00000022037,675.0155139056961,0.9223334613371963,0.10564053424387862,8.73086706668791,2.527275810015563e-18,2.1821531994005345e-16
