ensembl_gene_id,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12
ENSMUSG00000022995,2023.865051304726,2501.9294263719644,2223.257816821709,1879.5739866148815,1929.3082932729303,1803.0303600069044,1358.274760980187,1439.2414978881184,1444.2680187864817,1755.909782009081,2039.9925082852183,1751.1859634801147
ENSMUSG00000023150,1813.8413195655562,2379.6546799703274,2026.5754343705164,1753.2248464035476,1612.9484570904367,1607.5094395574376,1504.2716774680498,1434.0456802062117,1705.3432210255419,1863.6869712361456,2134.159548141352,1828.8060980776118
ENSMUSG00000025776,53.46058626087955,36.279320360925375,43.983823923684426,44.90093412468883,36.98976546133772,35.63681801295698,67.46064417025391,77.93726522859846,90.854170379193,51.50414352443801,24.641842205343448,27.451023211309906
ENSMUSG00000025777,17.183759869568426,26.873570637722498,19.087319815938525,40.72410304332243,44.77708450582987,23.115773846242362,17.116879864094276,10.391635363813128,11.487308898518654,20.9831695840303,32.56243434277527,17.03856613115787
ENSMUSG00000025779,63.96177284783804,91.3701401682565,83.81823049607787,84.58082939766966,89.55416901165974,83.79468019262856,88.60502517884096,104.9555171745126,127.40469869266143,78.20999572229475,80.0859871673662,88.97917868493556
ENSMUSG00000025900,7.6372266086970795,6.7183926594306245,10.788485113356558,16.707324325465613,18.49488273066886,14.447358653901476,2.0137505722463853,1.039163536381313,1.0443008089562413,9.537804356377409,12.320921102671724,6.62610905100584
ENSMUSG00000025903,1230.548137326317,1572.103882306766,1325.3239020023402,1384.6195034729626,1480.5640333340702,1511.1937151980944,1391.5016454222523,1405.9882647239162,1664.6154894762485,1424.9479708427848,1481.1507296997509,1403.7885318059514
ENSMUSG00000025907,1518.8534418046315,1934.89708591602,1568.4797587879918,2357.8211454313346,2343.9830323921374,2186.36694295709,2208.0775024681616,2356.822900512818,2744.422525937002,2169.8504910758606,2270.569746063789,2180.9364647882076
ENSMUSG00000025911,49.64197295653101,40.31035595658375,44.81370739394262,18.795739866148814,27.255616655722527,34.67366076936354,46.31626316166686,34.292396700583325,52.215040447812065,18.121828277117075,24.641842205343448,20.82491416030407
ENSMUSG00000025912,608.114168717505,733.6484784098242,550.2127407811845,731.9896470094621,680.4170015125017,719.4784609642935,667.5583146996768,594.401542810111,711.1688508992003,538.8859461353236,638.0476999597857,539.5545941533327
ENSMUSG00000025915,285.44134450005333,498.50473532975235,469.7140441661394,336.23490204999547,459.45182362503687,417.04708647595595,111.76315675967439,111.19049839280048,170.2210318598673,194.57120887009913,270.1801984657299,264.097775032947
ENSMUSG00000025916,0,0,2.48965041077459,1.0442077703416008,0,0.9631572435934318,0,1.039163536381313,1.0443008089562413,0.9537804356377408,2.640197379143941,0.9465870072865485
ENSMUSG00000025917,1511.2162151959346,1766.9372694302542,1631.5509025276149,1588.2400186895748,1576.9321065096606,1630.62521340368,1509.3060538986658,1507.8262912892849,1593.603034467224,1652.901494960205,1592.0390196237963,1686.8180469846295
ENSMUSG00000025920,325.536784195713,362.79320360925374,365.97861038386475,411.4178615145907,448.7442599388602,437.27338859141804,581.9739153792053,532.0517306272322,622.4032821379197,445.415463442825,477.8757256250533,453.4151764902567
ENSMUSG00000025921,456.3242898696505,442.0702369905351,375.93721202696315,575.3584814582221,545.1123331144505,553.8154150662233,422.88762017174093,472.81940905349734,536.770615803508,483.56668086833463,568.5225023089953,494.1184178035783
ENSMUSG00000025925,354.17638397832707,530.7530200950193,427.3899871829713,347.7211875237531,375.7381438967463,365.9997525655041,168.14817278257317,169.383656430154,213.0373650270732,242.26023065198618,286.0213827405936,308.58736437541484
ENSMUSG00000025927,9.54653326087135,16.124142382633497,11.618368583614755,30.282025339906422,44.77708450582987,38.52628974373727,24.165006866956624,35.331560236964634,41.772032358249646,37.197436989871896,56.32421075507074,43.543002335181235
ENSMUSG00000025930,6.682573282609944,21.498856510177998,4.97930082154918,22.972570947515216,25.30878689459949,17.33683038468177,0,0,1.0443008089562413,85.84023920739668,34.32256592887123,43.543002335181235
ENSMUSG00000025931,237.7086781956966,295.60927701494745,258.0937592502992,258.963527044717,322.20032546586276,307.2471607063047,242.65694395568943,216.14601556731307,233.92338120619803,303.3021785328016,309.783159152889,301.0146683171224
ENSMUSG00000025932,138.42473228263455,118.24371080597899,94.60671560943443,226.59308616412739,219.99176300690326,196.48407769306007,352.40635014311744,311.74906091439385,289.2713240808788,204.10901322647655,155.77164536949252,171.33224831886528
ENSMUSG00000025933,80.19087939131933,73.90231925373686,87.96764784736885,71.00612838322886,67.1656267587448,83.79468019262856,111.76315675967439,124.69962436575754,134.7148043553551,91.56292182122313,81.84611875346216,77.62013459749699
ENSMUSG00000025934,30.548906434788318,24.186213573950248,30.70568839955328,7.309454392391205,10.707563686176707,11.557886923121181,5.034376430615963,9.352471827431815,10.443008089562412,13.352926098928371,12.320921102671724,10.412457080152034
ENSMUSG00000025935,2134.6048371308334,2380.9983585022133,2184.253293719574,2245.046706234442,2079.2141848794045,2192.1458864186507,2616.868868634178,2583.3605514439437,2894.8018424267007,2412.110721727847,2409.62014136537,2327.657450917623
ENSMUSG00000025937,761.8133542175336,935.2002581927429,760.1732587565082,1150.7169629164441,1265.4393447299744,1218.3939131456912,706.8264508584813,755.4718909492144,804.1116228963058,1021.4988465680204,1157.2865178580942,1104.667037503402
ENSMUSG00000025938,126.0142390435018,210.9575295061216,163.48704364086475,249.5656571116426,264.76884751273315,225.37879500086305,14.096254005724697,13.509125972957067,10.443008089562412,128.76035881109502,176.01315860959605,116.43020189624546
ENSMUSG00000025939,761.8133542175336,941.9186508521735,767.642209988832,903.2397213454847,884.8341264304206,906.3309662214193,923.3046373749677,989.2836866350099,1142.4650849981278,962.3644595584806,926.7092800795232,854.7680675797533
ENSMUSG00000025940,671.1212882392558,882.7967954491841,800.0076653289017,686.0445051144317,749.5294580323695,734.8889768617885,685.6820698498942,701.4353870573862,789.4914115709183,735.3647158766983,743.6555951255433,807.4387172154259
ENSMUSG00000025946,0,4.031035595658374,1.6597669405163935,2.0884155406832017,1.9468297611230376,0,0,1.039163536381313,4.177203235824965,6.676463049464186,2.640197379143941,3.786348029146194
ENSMUSG00000025949,994.7487657827945,1131.3773238481172,995.0302808395779,1058.8266791263832,1080.4905174232858,1085.4782135297976,1159.920329613918,1161.7848336743077,1300.1545071505204,874.6166594798084,982.153425041546,829.2102183830165
ENSMUSG00000025950,1960.8579317829751,2293.6592539296153,2103.754597104529,1923.4307129692286,2031.5168557318898,1917.6460719945228,2588.676360622728,2536.5981923067848,2849.8969076415824,1939.0356256515272,1952.8659947734682,1808.9277709245941
ENSMUSG00000025956,312.17163763049314,329.2012403121006,329.4637376925041,306.99708448043066,302.73202785463235,293.7629592959967,495.3826407726108,455.15362893501504,527.3719085229018,298.5332763546129,296.58217225716936,330.35886554300544
ENSMUSG00000025958,851.5507668697243,1177.0623939322454,942.7476222133115,982.5995118914464,989.9629335310647,967.973029811399,726.9639565809451,726.3753119305377,884.5227851859363,722.0117897777699,898.5471747019878,802.7057821789931
ENSMUSG00000025959,453.46032989138905,483.724271479005,427.3899871829713,471.98191219440355,446.79743017773717,456.5365334632867,832.6858616238803,779.3726522859846,794.7129156156996,601.8354548874145,652.1287526485534,569.8453783865023
ENSMUSG00000025962,349.4031173478914,439.3828799267628,406.6429004265164,324.74861657623785,359.19009092720046,401.63657057846103,309.11071283982017,354.3547659060277,407.27731549293406,317.6088850673677,377.54822521758354,371.06210685632703
ENSMUSG00000025964,540.3337825653183,671.8392659430624,548.5529738406681,544.032248347974,582.1020985757883,601.0101200023014,566.8707860873575,611.0281593922119,618.2260789020949,512.1800939374668,515.7185547261164,546.1807032043384
ENSMUSG00000025967,11788.059270523941,13411.255426755413,13254.06890349366,13721.934310058976,15128.814073687126,14344.30082883698,11522.680774393817,11655.258224052805,11900.852018865326,13866.059973301477,13103.299592691379,14684.404244036226
ENSMUSG00000025968,2069.6884109569082,2645.70302928378,2409.981597629803,2374.5284697568004,2563.001380518479,2360.6984040475013,1931.1867987842836,1937.0008318147673,2172.145682628982,2188.9260997886154,2251.2082986167334,2214.067010043237
ENSMUSG00000025969,2866.823938239666,2855.3168802580153,2554.3813214547295,3053.2635204788407,2960.1546517875786,3001.1979710371334,2903.8283251792877,3149.7046787717595,3108.88350826273,2315.778897728435,2443.9427072942412,2173.3637687299156
