gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Myh11,270.302670848403,-0.09639489104109074,0.10623282443299045,-0.9073927155339329,0.36419916019141313,0.5361834130201928
Fopnl,1402.9501504094105,0.0181466766392724,0.057228390901743746,0.317092204644172,0.7511736397085799,0.8502257649452984
Abcc1,1272.8513054684945,0.13560210420763916,0.06654615231637541,2.037715171914917,0.04157842599241587,0.105751892787093
Snai2,10.272948540560874,-0.6470937861366204,0.32525677281093895,-1.9894859699439824,0.04664758889147091,0.11604390312309523
Efcab1,106.29931462653963,0.10900233189766574,0.3116816474965262,0.34972329225409593,0.7265463715234544,0.8334845703528568
Gm7085,0.4772722371885692,1.531551788649944,1.3529694009065873,1.1319929243216391,0.2576374091774804,NA
Ube2v2,1920.039641991845,-0.3324247094260091,0.042822524012281066,-7.76284717198531,8.304365924504395e-15,4.770584221706408e-13
Gm7748,0.4745262437460752,-0.6691589225988024,1.4574895423050582,-0.45911747781085954,0.6461498063056788,NA
Mcm4,799.4445161749098,0.06084001059304419,0.05216096561083849,1.1663896532698061,0.24345693991747167,0.40675087324808634
Prkdc,1390.333429772907,-0.22003152095077064,0.1009917306475089,-2.1787082916595018,0.029353345403383142,0.0798633994302409
Mzt2,418.59416476525,0.029547587828551138,0.07045453642106403,0.41938517133890607,0.6749346595843928,0.7982271441651765
LOC105246077,3.545359496900091,0.6639236591870662,0.5603836896667045,1.1847662082776595,0.23610989666241777,0.3976273363881819
LOC102637234,1.2533535355057543,0.4385624949802982,0.8900658279277464,0.4927304039987251,0.622203091711697,NA
Cebpd,181.14509463765765,0.06429499153960293,0.1597044966795481,0.4025872337747181,0.6872519027206715,0.8071997609954872
Spidr,93.07527708101487,-0.6626139814471901,0.12014710058910126,-5.515022653050163,3.487350369577189e-8,5.558640018662682e-7
Pkp2,68.38194024432106,-0.26478213005600215,0.12678216491270433,-2.0884809013816534,0.03675447644175448,0.09559510047955448
Gm5481,1.5418574399658191,0.42014783778068526,0.7701846191363118,0.5455157469281077,0.5853988532928949,0.7313527430276195
Yars2,497.60015994523314,-0.17574398728714982,0.06472659353724015,-2.7151743616174753,0.006624088479659904,0.023461118710954767
Dnm1l,11462.879654759001,-0.04045768272967037,0.043652398195117514,-0.9268146631677049,0.3540227704197914,0.5256807311999974
Fgd4,3629.1057673396044,-0.09047340209740926,0.10203986281092878,-0.8866476257915871,0.37526864416376526,0.546719264418297
Gm34340,5.972761808909115,0.7361775886900228,0.4700241755599353,1.5662547310742505,0.11728899426492091,0.2369015791711779
Spag6,91.29599713154992,-0.015006555008895877,0.2889413357225893,-0.051936338465963114,0.9585794194266561,0.9781593095546709
Rpl31-ps12,4.277982945364214,0.7398304272185836,0.5372900846154114,1.37696646262912,0.16852261691259798,0.31092914604986194
Igll1,0.8256647201913907,1.6905009765997032,1.1142512809181917,1.5171631440321582,0.12922549904302832,NA
Vpreb1,8.33141180580223,0.04798195488824782,0.37405247049155554,0.1282760004905008,0.897930557016846,0.9420924408992395
Top3b,1575.0445509621923,0.09515482448270769,0.06513951774159393,1.460784908788907,0.14407447861122086,0.2766826530533152
Ppm1f,2008.610352115609,-0.2173751415315195,0.05138397828137815,-4.2304070023768,2.3326886770962436e-5,1.830723839022066e-4
Gm6438,0.2968548370748722,1.0412092167440472,1.868413047062551,0.5572692924516863,0.5773434528602557,NA
Mapk1,12054.130909073223,0.02225528129694769,0.02669912263742472,0.8335585254682488,0.4045298051669283,0.575567488694258
Ypel1,73.9840749117551,-0.160550415711489,0.13822449672576112,-1.1615192640565206,0.24543079369010606,0.4089730239550807
Ppil2,2144.6067075936435,0.0018542512509056816,0.0443055132639133,0.0418514788410309,0.9666170967536711,0.9827252107947084
2610318N02Rik,4.815146038831724,-0.2551867439418933,0.5193325949698031,-0.4913744032506399,0.6231616648126024,0.7603887458722663
Sdf2l1,280.81209243510835,-1.2941674174904771,0.22641839199025626,-5.715822845107789,1.0917443097308336e-8,1.9564957012230948e-7
Gm6440,1.0144657404850619,1.5613374103083826,1.1007858419696606,1.4183843494159107,0.15607858236173133,NA
Ccdc116,43.35073056619985,-0.0038497667670986716,0.167582851741312,-0.02297231922655986,0.9816723531778584,0.9909540648393385
Ydjc,153.2311030048374,-0.2609912867106213,0.08760796692171084,-2.979081650688813,0.0028911372579010462,0.01163390062189246
Ube2l3,5654.459356916143,-0.05522520269001127,0.03461895042245474,-1.5952304161766495,0.1106607194200224,0.22681288810583963
Rimbp3,21.109329304235754,-0.19258338427760288,0.2381358209492693,-0.8087123705703622,0.41868061089886355,0.5898062455396077
Hic2,327.5586518161677,-0.23180061374870126,0.06269264784626169,-3.6974130414324704,2.178077943328633e-4,0.00127025550552178
Tmem191c,420.79147573339793,0.06363632259457985,0.08133170390330231,0.7824294775655871,0.43396221571992194,0.6036691531316276
Pi4ka,8615.059743991087,0.08195975790890504,0.0554196221801409,1.478894201813497,0.1391685932541781,0.26929485677652965
Serpind1,285.9323786860278,-0.1248327745353161,0.09983825772121417,-1.2503500900816598,0.2111716880483425,0.36625747029012906
Snap29,1387.1215121936618,-0.21930747771574097,0.06752736141738247,-3.2476832074070674,0.0011634873280077988,0.005323301431600671
Crkl,4213.735496509922,-0.057668128656434975,0.0386722252262016,-1.4912027513059445,0.13590827156257615,0.26436471455374255
LOC105246079,33.1809119531204,0.43378600070272483,0.19008240034307508,2.2820945017518457,0.02248376154780531,0.06442555499088813
Aifm3,8030.971186078736,-0.039929989263876524,0.08010449629615993,-0.49847375753102013,0.6181501612992761,0.7560589924758713
Lztr1,3403.0017231997977,-0.16704822892527513,0.040194957941205,-4.155949837529976,3.239388986121143e-5,2.4383215933443947e-4
Thap7,535.8582084098321,-0.07665404529037052,0.0606338480535591,-1.264212115032852,0.2061539035809682,0.35978775955367676
Lrrc74b,53.79974051483027,0.3554222909118962,0.2308719563160724,1.5394779711803095,0.1236876517537105,0.2469810595500872
P2rx6,55.99103955137704,-0.17755443753328537,0.19827258241490275,-0.8955067582755196,0.370516254689757,0.5423790524284026
Slc7a4,670.0520082041668,-0.10157694608152555,0.06055088910842481,-1.6775467309759542,0.09343561938931562,0.19988863981642435
Smpd4,2219.92104443142,-0.324490206121798,0.07193024519402666,-4.511178924060513,6.446831091255308e-6,5.853091653408449e-5
Ccdc74a,1914.257369422751,0.6028384515575047,0.08583173808794672,7.023491134943716,2.1639188547121617e-12,8.14944082488437e-11
Med15,2252.651809350033,0.1759470301906199,0.05794184895149371,3.0366140082605027,0.002392516122842671,0.009878184955202667
